gk,peng,poverty_to_expense_ratio,Cluster,daerah,jenis
189493.0,578492.0,0.327563734675674,3,PERDESAAN,NONMAKANAN
190676.0,578492.0,0.32960870677554743,3,PERDESAAN,NONMAKANAN
185024.0,758333.0,0.24398779955507677,2,PERDESAANPERKOTAAN,NONMAKANAN
193549.0,758333.0,0.25522956273826936,2,PERDESAANPERKOTAAN,NONMAKANAN
197084.0,730722.0,0.2697113266057406,2,PERDESAANPERKOTAAN,NONMAKANAN
198343.0,730722.0,0.2714342800682065,2,PERDESAANPERKOTAAN,NONMAKANAN
212698.0,859389.0,0.24749909528746586,4,PERKOTAAN,NONMAKANAN
215609.0,859389.0,0.25088638555997345,4,PERKOTAAN,NONMAKANAN
223107.0,874034.0,0.2552612369770512,4,PERKOTAAN,NONMAKANAN
231249.0,874034.0,0.26457666406569996,4,PERKOTAAN,NONMAKANAN
202340.00000000003,606125.0,0.33382553103732726,3,PERDESAAN,NONMAKANAN
214613.0,606125.0,0.3540738296555991,3,PERDESAAN,NONMAKANAN
220289.00000000003,637672.0,0.34545816658093814,3,PERDESAAN,NONMAKANAN
231037.0,637672.0,0.3623132268627131,3,PERDESAAN,NONMAKANAN
208186.0,748970.0,0.2779630692818137,2,PERDESAANPERKOTAAN,NONMAKANAN
215178.0,748970.0,0.2872985566845134,2,PERDESAANPERKOTAAN,NONMAKANAN
221901.0,772658.0,0.2871917458953379,2,PERDESAANPERKOTAAN,NONMAKANAN
231158.0,772658.0,0.2991724669905702,2,PERDESAANPERKOTAAN,NONMAKANAN
298998.0,625859.0,0.47774019387753475,1,PERKOTAAN,MAKANAN
318580.0,625859.0,0.5090283913788889,1,PERKOTAAN,MAKANAN
326014.0,714538.0,0.45625844951563105,1,PERKOTAAN,MAKANAN
334582.0,714538.0,0.4682494143068669,1,PERKOTAAN,MAKANAN
316511.00000000006,480874.99999999994,0.658198076423187,5,PERDESAAN,MAKANAN
343566.0,480874.99999999994,0.7144600987782688,5,PERDESAAN,MAKANAN
353153.0,502046.0,0.7034275743656956,5,PERDESAAN,MAKANAN
366410.99999999994,502046.0,0.7298355130804747,5,PERDESAAN,MAKANAN
301870.0,602071.0,0.5013860491536712,0,PERDESAANPERKOTAAN,MAKANAN
322677.0,602071.0,0.5359450961763645,0,PERDESAANPERKOTAAN,MAKANAN
330442.0,681525.0,0.48485675507134735,0,PERDESAANPERKOTAAN,MAKANAN
339924.0,681525.0,0.4987696709585121,0,PERDESAANPERKOTAAN,MAKANAN
340729.0,794255.0,0.4289919484296605,1,PERKOTAAN,MAKANAN
357478.0,794255.0,0.45007963437435083,1,PERKOTAAN,MAKANAN
373829.0,774057.0,0.48294763822302494,1,PERKOTAAN,MAKANAN
376276.0,774057.0,0.48610890412463165,1,PERKOTAAN,MAKANAN
375168.0,562677.0,0.6667555275939837,5,PERDESAAN,MAKANAN
387266.0,562677.0,0.6882563175676276,5,PERDESAAN,MAKANAN
396882.0,590286.0,0.6723554344843008,5,PERDESAAN,MAKANAN
405549.0,590286.0,0.6870381476098028,5,PERDESAAN,MAKANAN
346267.0,759543.0,0.4558886067016613,0,PERDESAANPERKOTAAN,MAKANAN
362339.0,759543.0,0.4770486990203319,0,PERDESAANPERKOTAAN,MAKANAN
377388.99999999994,747943.0,0.5045691984549625,0,PERDESAANPERKOTAAN,MAKANAN
379602.0,747943.0,0.5075279800733479,0,PERDESAANPERKOTAAN,MAKANAN
393859.0,809149.0,0.48675707440780375,1,PERKOTAAN,MAKANAN
397193.0,809149.0,0.49087745273120276,1,PERKOTAAN,MAKANAN
406556.0,819974.0,0.49581572098627513,1,PERKOTAAN,MAKANAN
408172.0,819974.0,0.49778651518218875,1,PERKOTAAN,MAKANAN
412190.0,610033.0,0.6756847580376799,5,PERDESAAN,MAKANAN
429322.0,610033.0,0.7037684846557481,5,PERDESAAN,MAKANAN
442464.0,623234.0,0.7099484302846122,5,PERDESAAN,MAKANAN
444217.0,623234.0,0.712761177984513,5,PERDESAAN,MAKANAN
396007.0,789056.0,0.5018743916781572,0,PERDESAANPERKOTAAN,MAKANAN
400070.0,789056.0,0.5070235826101063,0,PERDESAANPERKOTAAN,MAKANAN
410225.0,800424.0,0.5125096199014523,0,PERDESAANPERKOTAAN,MAKANAN
410811.0,800424.0,0.5132417318821025,0,PERDESAANPERKOTAAN,MAKANAN
426912.0,842908.0,0.5064752025132043,1,PERKOTAAN,MAKANAN
429830.0,842908.0,0.5099370275285084,1,PERKOTAAN,MAKANAN
453563.0,868121.0,0.5224651863046741,1,PERKOTAAN,MAKANAN
486016.0,868121.0,0.5598482239227021,1,PERKOTAAN,MAKANAN
458274.0,645900.0,0.7095123084068742,5,PERDESAAN,MAKANAN
467527.0,645900.0,0.7238380554265366,5,PERDESAAN,MAKANAN
496488.0,672520.0,0.7382501635639089,5,PERDESAAN,MAKANAN
525085.0,672520.0,0.780772319038839,5,PERDESAAN,MAKANAN
429298.0,828206.0,0.5183468847122575,0,PERDESAANPERKOTAAN,MAKANAN
432804.0,828206.0,0.5225801310302026,0,PERDESAANPERKOTAAN,MAKANAN
458362.0,846221.0,0.5416575575411151,0,PERDESAANPERKOTAAN,MAKANAN
491238.0,846221.0,0.5805079287798341,0,PERDESAANPERKOTAAN,MAKANAN
155149.0,809066.0,0.19176309472898379,4,PERKOTAAN,NONMAKANAN
166916.0,809066.0,0.20630702563202508,4,PERKOTAAN,NONMAKANAN
168404.00000000003,842368.0,0.19991737577875704,4,PERKOTAAN,NONMAKANAN
171397.99999999997,842368.0,0.2034716418477435,4,PERKOTAAN,NONMAKANAN
104127.0,404211.0,0.2576055574934873,3,PERDESAAN,NONMAKANAN
113367.0,404211.0,0.2804649057051886,3,PERDESAAN,NONMAKANAN
113836.0,464080.99999999994,0.24529338628385997,3,PERDESAAN,NONMAKANAN
115276.0,464080.99999999994,0.2483962928885259,3,PERDESAAN,NONMAKANAN
146782.0,742641.0,0.19764866200492567,2,PERDESAANPERKOTAAN,NONMAKANAN
158135.0,742641.0,0.21293599464613455,2,PERDESAANPERKOTAAN,NONMAKANAN
159715.0,783597.0,0.20382288344646546,2,PERDESAANPERKOTAAN,NONMAKANAN
162729.0,783597.0,0.20766924835087425,2,PERDESAANPERKOTAAN,NONMAKANAN
175688.0,869299.0,0.20210307385606102,4,PERKOTAAN,NONMAKANAN
182583.0,869299.0,0.21003475213936748,4,PERKOTAAN,NONMAKANAN
190164.0,881087.0,0.21582885685522543,4,PERKOTAAN,NONMAKANAN
194632.0,881087.0,0.2208998657340308,4,PERKOTAAN,NONMAKANAN
117473.0,442556.0,0.2654421135404333,3,PERDESAAN,NONMAKANAN
120529.0,442556.0,0.27234745433346286,3,PERDESAAN,NONMAKANAN
131906.0,496566.0,0.26563639073154427,3,PERDESAAN,NONMAKANAN
137637.00000000003,496566.0,0.27717765614238593,3,PERDESAAN,NONMAKANAN
166969.0,805333.0,0.207329142106433,2,PERDESAANPERKOTAAN,NONMAKANAN
173687.0,805333.0,0.21567103297642093,2,PERDESAANPERKOTAAN,NONMAKANAN
181902.0,826447.0,0.2201012285119312,2,PERDESAANPERKOTAAN,NONMAKANAN
188369.0,826447.0,0.22792629170412618,2,PERDESAANPERKOTAAN,NONMAKANAN
204035.0,1044092.0,0.19541860295836,4,PERKOTAAN,NONMAKANAN
208017.0,1044092.0,0.1992324431180394,4,PERKOTAAN,NONMAKANAN
210186.0,1023031.0,0.20545418467280072,4,PERKOTAAN,NONMAKANAN
211289.0,1023031.0,0.20653235336954598,4,PERKOTAAN,NONMAKANAN
144058.00000000003,499045.0,0.2886673546473765,3,PERDESAAN,NONMAKANAN
147937.00000000003,499045.0,0.2964402007834965,3,PERDESAAN,NONMAKANAN
152786.0,520508.99999999994,0.293531908189868,3,PERDESAAN,NONMAKANAN
153682.0,520508.99999999994,0.2952533001350601,3,PERDESAAN,NONMAKANAN
198052.0,989093.0,0.20023597376586427,2,PERDESAANPERKOTAAN,NONMAKANAN
201968.0,989093.0,0.20419515657273887,2,PERDESAANPERKOTAAN,NONMAKANAN
204502.0,973096.0,0.21015603804763353,2,PERDESAANPERKOTAAN,NONMAKANAN
206721.0,973096.0,0.21243638859886382,2,PERDESAANPERKOTAAN,NONMAKANAN
217689.0,1068082.0,0.20381300312148318,4,PERKOTAAN,NONMAKANAN
225676.0,1068082.0,0.2112908933958254,4,PERKOTAAN,NONMAKANAN
233682.0,1044718.0,0.2236795001139063,4,PERKOTAAN,NONMAKANAN
247232.0,1044718.0,0.23664950733116494,4,PERKOTAAN,NONMAKANAN
156472.0,518794.99999999994,0.30160660761957997,3,PERDESAAN,NONMAKANAN
159285.0,518794.99999999994,0.30702878786418525,3,PERDESAAN,NONMAKANAN
162820.0,515615.9999999999,0.3157776329671694,3,PERDESAAN,NONMAKANAN
172647.0,515615.9999999999,0.3348363898715323,3,PERDESAAN,NONMAKANAN
213127.0,1027089.0,0.20750587339558693,2,PERDESAANPERKOTAAN,NONMAKANAN
221050.0,1027089.0,0.215219907914504,2,PERDESAANPERKOTAAN,NONMAKANAN
225707.0,985478.0000000001,0.22903301747984228,2,PERDESAANPERKOTAAN,NONMAKANAN
239224.0,985478.0000000001,0.24274920393961102,2,PERDESAANPERKOTAAN,NONMAKANAN
319594.99999999994,615486.0,0.519256327520041,1,PERKOTAAN,MAKANAN
327678.0,615486.0,0.5323890389058402,1,PERKOTAAN,MAKANAN
329644.0,692206.0,0.47622239622308965,1,PERKOTAAN,MAKANAN
334938.0,692206.0,0.483870408520007,1,PERKOTAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
319594.99999999994,615486.0,0.519256327520041,0,PERDESAANPERKOTAAN,MAKANAN
327678.0,615486.0,0.5323890389058402,0,PERDESAANPERKOTAAN,MAKANAN
329644.0,692207.0000000001,0.4762217082462327,0,PERDESAANPERKOTAAN,MAKANAN
334938.0,692207.0000000001,0.4838697094944143,0,PERDESAANPERKOTAAN,MAKANAN
347382.0,797828.0,0.4354096371649027,1,PERKOTAAN,MAKANAN
383192.0,797828.0,0.48029399820512686,1,PERKOTAAN,MAKANAN
394158.0,847846.0,0.46489338865784596,1,PERKOTAAN,MAKANAN
408790.0,847846.0,0.4821512397298567,1,PERKOTAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
347382.0,797828.0,0.4354096371649027,0,PERDESAANPERKOTAAN,MAKANAN
383192.0,797828.0,0.48029399820512686,0,PERDESAANPERKOTAAN,MAKANAN
394158.0,847846.0,0.46489338865784596,0,PERDESAANPERKOTAAN,MAKANAN
408790.0,847846.0,0.4821512397298567,0,PERDESAANPERKOTAAN,MAKANAN
429915.0,877448.0,0.489960658637321,1,PERKOTAAN,MAKANAN
451918.0,877448.0,0.5150367885048459,1,PERKOTAAN,MAKANAN
466156.0,944687.0,0.49345021155155094,1,PERKOTAAN,MAKANAN
467847.0,944687.0,0.4952402224228766,1,PERKOTAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
429915.0,877448.0,0.489960658637321,0,PERDESAANPERKOTAAN,MAKANAN
451918.0,877448.0,0.5150367885048459,0,PERDESAANPERKOTAAN,MAKANAN
466156.0,944687.0,0.49345021155155094,0,PERDESAANPERKOTAAN,MAKANAN
467847.0,944687.0,0.4952402224228766,0,PERDESAANPERKOTAAN,MAKANAN
479332.0,923932.0,0.5187957555317924,1,PERKOTAAN,MAKANAN
490918.0,923932.0,0.5313356394193512,1,PERKOTAAN,MAKANAN
508239.0,953320.0,0.5331252884655729,1,PERKOTAAN,MAKANAN
534819.0,953320.0,0.5610067972978643,1,PERKOTAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,5,PERDESAAN,MAKANAN
479332.0,923932.0,0.5187957555317924,0,PERDESAANPERKOTAAN,MAKANAN
490918.0,923932.0,0.5313356394193512,0,PERDESAANPERKOTAAN,MAKANAN
508239.0,953320.0,0.5331252884655729,0,PERDESAANPERKOTAAN,MAKANAN
534819.0,953320.0,0.5610067972978643,0,PERDESAANPERKOTAAN,MAKANAN
167793.0,1157945.0,0.14490584613258833,4,PERKOTAAN,NONMAKANAN
175361.0,1157945.0,0.15144156242308573,4,PERKOTAAN,NONMAKANAN
180715.0,1184441.0,0.1525740834705992,4,PERKOTAAN,NONMAKANAN
185752.0,1184441.0,0.1568267224792117,4,PERKOTAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
167793.0,1157945.0,0.14490584613258833,2,PERDESAANPERKOTAAN,NONMAKANAN
175361.0,1157945.0,0.15144156242308573,2,PERDESAANPERKOTAAN,NONMAKANAN
180715.0,1184441.0,0.1525740834705992,2,PERDESAANPERKOTAAN,NONMAKANAN
185752.0,1184441.0,0.1568267224792117,2,PERDESAANPERKOTAAN,NONMAKANAN
189163.0,1199617.0,0.1576861614998787,4,PERKOTAAN,NONMAKANAN
195054.0,1199617.0,0.16259689550915,4,PERKOTAAN,NONMAKANAN
198949.0,1191309.0,0.16700033324687383,4,PERKOTAAN,NONMAKANAN
198987.0,1191309.0,0.16703223093252884,4,PERKOTAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
189163.0,1199617.0,0.1576861614998787,2,PERDESAANPERKOTAAN,NONMAKANAN
195054.0,1199617.0,0.16259689550915,2,PERDESAANPERKOTAAN,NONMAKANAN
198949.0,1191309.0,0.16700033324687383,2,PERDESAANPERKOTAAN,NONMAKANAN
198987.0,1191309.0,0.16703223093252884,2,PERDESAANPERKOTAAN,NONMAKANAN
207344.99999999997,1278663.0,0.16215765999328988,4,PERKOTAAN,NONMAKANAN
211437.0,1278663.0,0.16535787772071298,4,PERKOTAAN,NONMAKANAN
214245.0,1313304.0,0.16313435426984155,4,PERKOTAAN,NONMAKANAN
215490.99999999997,1313304.0,0.16408310642471202,4,PERKOTAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
207344.99999999997,1278663.0,0.16215765999328988,2,PERDESAANPERKOTAAN,NONMAKANAN
211437.0,1278663.0,0.16535787772071298,2,PERDESAANPERKOTAAN,NONMAKANAN
214245.0,1313304.0,0.16313435426984155,2,PERDESAANPERKOTAAN,NONMAKANAN
215490.99999999997,1313304.0,0.16408310642471202,2,PERDESAANPERKOTAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
303904.1855160616,601201.1686613475,0.5054950012701136,3,PERDESAAN,NONMAKANAN
213479.0,448748.0,0.4757213402622408,1,PERKOTAAN,MAKANAN
223843.0,448748.0,0.4988167078181964,1,PERKOTAAN,MAKANAN
228191.0,514627.99999999994,0.4434096084939024,1,PERKOTAAN,MAKANAN
233953.0,514627.99999999994,0.45460604553191825,1,PERKOTAAN,MAKANAN
231259.0,378794.0,0.6105138940954714,5,PERDESAAN,MAKANAN
241132.0,378794.0,0.6365781928964028,5,PERDESAAN,MAKANAN
246605.0,395806.0,0.6230451281688504,5,PERDESAAN,MAKANAN
250274.0,395806.0,0.6323148208971061,5,PERDESAAN,MAKANAN
219290.0,425883.0,0.5149066762467626,0,PERDESAANPERKOTAAN,MAKANAN
229494.0,425883.0,0.538866308352294,0,PERDESAANPERKOTAAN,MAKANAN
234108.0,477814.0,0.48995634284470524,0,PERDESAANPERKOTAAN,MAKANAN
238945.0,477814.0,0.500079528854324,0,PERDESAANPERKOTAAN,MAKANAN
244750.0,593467.0,0.4124070925594852,1,PERKOTAAN,MAKANAN
250654.0,593467.0,0.4223554131906239,1,PERKOTAAN,MAKANAN
263583.0,626039.0,0.4210328749486853,1,PERKOTAAN,MAKANAN
266339.0,626039.0,0.4254351565956753,1,PERKOTAAN,MAKANAN
257238.0,484114.99999999994,0.5313572188426303,5,PERDESAAN,MAKANAN
265183.0,484114.99999999994,0.5477686086983464,5,PERDESAAN,MAKANAN
274016.0,529193.9999999999,0.5177987656700568,5,PERDESAAN,MAKANAN
276660.0,529193.9999999999,0.5227950430276987,5,PERDESAAN,MAKANAN
248505.0,562765.9999999999,0.44157784940810213,0,PERDESAANPERKOTAAN,MAKANAN
254799.0,562765.9999999999,0.45276189393104777,0,PERDESAANPERKOTAAN,MAKANAN
266531.0,600966.0,0.44350429142414044,0,PERDESAANPERKOTAAN,MAKANAN
269064.0,600966.0,0.4477191721328661,0,PERDESAANPERKOTAAN,MAKANAN
280844.0,659200.0,0.4260376213592233,1,PERKOTAAN,MAKANAN
291607.0,659200.0,0.4423649878640777,1,PERKOTAAN,MAKANAN
299959.00000000006,682461.0000000001,0.43952548204219727,1,PERKOTAAN,MAKANAN
303464.99999999994,682461.0000000001,0.44466277193861625,1,PERKOTAAN,MAKANAN
284171.0,533831.0,0.5323239002605693,5,PERDESAAN,MAKANAN
295872.0,533831.0,0.5542428221665658,5,PERDESAAN,MAKANAN
307253.0,568464.0,0.5404968476455853,5,PERDESAAN,MAKANAN
312563.0,568464.0,0.5498378085507614,5,PERDESAAN,MAKANAN
281693.0,629740.0000000001,0.44731635278051257,0,PERDESAANPERKOTAAN,MAKANAN
292718.0,629740.0000000001,0.4648235779845651,0,PERDESAANPERKOTAAN,MAKANAN
301806.0,655838.0,0.4601837648931596,0,PERDESAANPERKOTAAN,MAKANAN
305686.99999999994,655838.0,0.4661013847931959,0,PERDESAANPERKOTAAN,MAKANAN
313015.0,698336.0,0.44822979196260826,1,PERKOTAAN,MAKANAN
321499.0,698336.0,0.46037867158502493,1,PERKOTAAN,MAKANAN
331420.0,729521.0,0.454298094228953,1,PERKOTAAN,MAKANAN
353253.0,729521.0,0.48422595100072513,1,PERKOTAAN,MAKANAN
319590.0,602593.0,0.5303579696412006,5,PERDESAAN,MAKANAN
330150.0,602593.0,0.5478822356051265,5,PERDESAAN,MAKANAN
343614.99999999994,630058.0,0.5453704262147294,5,PERDESAAN,MAKANAN
361697.0,630058.0,0.5740693713912053,5,PERDESAAN,MAKANAN
314572.0,677382.0,0.4643937984770779,0,PERDESAANPERKOTAAN,MAKANAN
323525.0,677382.0,0.47761086063698177,0,PERDESAANPERKOTAAN,MAKANAN
334224.0,708389.0,0.4718085684560319,0,PERDESAANPERKOTAAN,MAKANAN
355172.0,708389.0,0.5013798915567577,0,PERDESAANPERKOTAAN,MAKANAN
94009.0,566242.0,0.1660226546247011,4,PERKOTAAN,NONMAKANAN
94454.0,566242.0,0.16680853769236476,4,PERKOTAAN,NONMAKANAN
96826.0,599330.0,0.16155707206380457,4,PERKOTAAN,NONMAKANAN
98192.00000000001,599330.0,0.1638362838502995,4,PERKOTAAN,NONMAKANAN
74358.0,274900.0,0.270491087668243,3,PERDESAAN,NONMAKANAN
78096.0,274900.0,0.2840887595489269,3,PERDESAAN,NONMAKANAN
78332.0,298301.0,0.2625938230176902,3,PERDESAAN,NONMAKANAN
80963.0,298301.0,0.27141377333632805,3,PERDESAAN,NONMAKANAN
87586.0,471012.0,0.1859527995040466,2,PERDESAANPERKOTAAN,NONMAKANAN
89107.0,471012.0,0.18918201659405706,2,PERDESAANPERKOTAAN,NONMAKANAN
90884.0,506062.99999999994,0.1795902881657027,2,PERDESAANPERKOTAAN,NONMAKANAN
93174.0,506062.99999999994,0.18411541646000595,2,PERDESAANPERKOTAAN,NONMAKANAN
100400.0,625683.0,0.16046464423677806,4,PERKOTAAN,NONMAKANAN
104211.99999999999,625683.0,0.1665571863068039,4,PERKOTAAN,NONMAKANAN
105096.99999999999,707932.0000000001,0.14845634891486753,4,PERKOTAAN,NONMAKANAN
105920.0,707932.0000000001,0.1496188899498822,4,PERKOTAAN,NONMAKANAN
84444.00000000001,322523.0,0.26182318780366054,3,PERDESAAN,NONMAKANAN
87921.00000000001,322523.0,0.2726038143016157,3,PERDESAAN,NONMAKANAN
90136.0,357131.0,0.25238917932075344,3,PERDESAAN,NONMAKANAN
91144.0,357131.0,0.2552116730275445,3,PERDESAAN,NONMAKANAN
95922.00000000001,540569.9999999999,0.17744602919140906,2,PERDESAANPERKOTAAN,NONMAKANAN
99879.0,540569.9999999999,0.18476608024862645,2,PERDESAANPERKOTAAN,NONMAKANAN
101223.0,617111.0,0.16402721714569987,2,PERDESAANPERKOTAAN,NONMAKANAN
102311.0,617111.0,0.16579027111816189,2,PERDESAANPERKOTAAN,NONMAKANAN
108134.0,715976.0,0.15103020212968032,4,PERKOTAAN,NONMAKANAN
110647.0,715976.0,0.15454009631607762,4,PERKOTAAN,NONMAKANAN
112943.0,748323.0,0.15092814199216115,4,PERKOTAAN,NONMAKANAN
113234.0,748323.0,0.15131701150439048,4,PERKOTAAN,NONMAKANAN
92689.0,380464.0,0.2436209470541234,3,PERDESAAN,NONMAKANAN
95137.0,380464.0,0.2500551957609656,3,PERDESAAN,NONMAKANAN
96838.0,409189.0,0.23665836569409246,3,PERDESAAN,NONMAKANAN
98778.0,409189.0,0.24139945110938954,3,PERDESAAN,NONMAKANAN
104505.0,637135.0,0.16402332315757256,2,PERDESAANPERKOTAAN,NONMAKANAN
107014.00000000001,637135.0,0.16796126409630613,2,PERDESAANPERKOTAAN,NONMAKANAN
109182.0,669121.0,0.16317228124659067,2,PERDESAANPERKOTAAN,NONMAKANAN
109994.0,669121.0,0.16438581362713173,2,PERDESAANPERKOTAAN,NONMAKANAN
115817.0,776090.0,0.1492314035743277,4,PERKOTAAN,NONMAKANAN
117143.0,776090.0,0.1509399683026453,4,PERKOTAAN,NONMAKANAN
121232.0,810707.0,0.14953861259369908,4,PERKOTAAN,NONMAKANAN
127531.00000000001,810707.0,0.15730837404882406,4,PERKOTAAN,NONMAKANAN
102166.99999999999,406827.99999999994,0.2511306989686059,3,PERDESAAN,NONMAKANAN
102891.99999999999,406827.99999999994,0.25291277886477825,3,PERDESAAN,NONMAKANAN
107690.00000000001,426145.0,0.2527074117964543,3,PERDESAAN,NONMAKANAN
116273.0,426145.0,0.27284844360487626,3,PERDESAAN,NONMAKANAN
112830.0,695276.0,0.16228087838498667,2,PERDESAANPERKOTAAN,NONMAKANAN
114079.0,695276.0,0.16407728729310375,2,PERDESAANPERKOTAAN,NONMAKANAN
118356.0,729004.0,0.16235301863912954,2,PERDESAANPERKOTAAN,NONMAKANAN
125178.0,729004.0,0.17171099198358308,2,PERDESAANPERKOTAAN,NONMAKANAN
210932.0,350517.0,0.6017739510494499,1,PERKOTAAN,MAKANAN
218934.99999999997,350517.0,0.6246059392269134,1,PERKOTAAN,MAKANAN
224987.0,409809.99999999994,0.549003196603304,1,PERKOTAAN,MAKANAN
231212.0,409809.99999999994,0.5641931626851467,1,PERKOTAAN,MAKANAN
221840.0,313724.0,0.7071183588122043,5,PERDESAAN,MAKANAN
232942.0,313724.0,0.7425061519042215,5,PERDESAAN,MAKANAN
237901.00000000003,337788.0,0.7042908569872227,5,PERDESAAN,MAKANAN
241079.0,337788.0,0.7136991248949045,5,PERDESAAN,MAKANAN
216823.0,330646.0,0.65575570247334,0,PERDESAANPERKOTAAN,MAKANAN
226500.99999999997,330646.0,0.6850256770080388,0,PERDESAANPERKOTAAN,MAKANAN
231673.0,371605.0,0.6234388665383943,0,PERDESAANPERKOTAAN,MAKANAN
236403.0,371605.0,0.6361674358525854,0,PERDESAANPERKOTAAN,MAKANAN
240655.0,443810.0,0.5422478087469863,1,PERKOTAAN,MAKANAN
244264.0,443810.0,0.5503796669746063,1,PERKOTAAN,MAKANAN
254959.0,491151.0,0.5191051224572484,1,PERKOTAAN,MAKANAN
259615.0,491151.0,0.5285848954802087,1,PERKOTAAN,MAKANAN
248153.99999999997,399848.0,0.6206208359176487,5,PERDESAAN,MAKANAN
252711.00000000003,399848.0,0.632017666713351,5,PERDESAAN,MAKANAN
259564.0,429085.0,0.6049244322220539,5,PERDESAAN,MAKANAN
265809.0,429085.0,0.6194786580747405,5,PERDESAAN,MAKANAN
244606.0,421514.0,0.5803033825685505,0,PERDESAANPERKOTAAN,MAKANAN
248612.0,421514.0,0.5898072187400656,0,PERDESAANPERKOTAAN,MAKANAN
257293.0,460890.99999999994,0.5582513001989624,0,PERDESAANPERKOTAAN,MAKANAN
262772.0,460890.99999999994,0.5701391435285132,0,PERDESAANPERKOTAAN,MAKANAN
270631.0,500720.0,0.5404837034670075,1,PERKOTAAN,MAKANAN
284099.0,500720.0,0.5673809714011823,1,PERKOTAAN,MAKANAN
295446.0,534295.9999999999,0.5529631515115218,1,PERKOTAAN,MAKANAN
297510.0,534295.9999999999,0.5568261787473611,1,PERKOTAAN,MAKANAN
273501.0,436512.0,0.6265600945678469,5,PERDESAAN,MAKANAN
282349.0,436512.0,0.6468298695110329,5,PERDESAAN,MAKANAN
292760.0,456030.0,0.6419753086419753,5,PERDESAAN,MAKANAN
295899.0,456030.0,0.6488586277218604,5,PERDESAAN,MAKANAN
272080.0,469421.0,0.5796076443107573,0,PERDESAANPERKOTAAN,MAKANAN
283217.0,469421.0,0.6033326161377527,0,PERDESAANPERKOTAAN,MAKANAN
294095.0,496173.0,0.592726730394439,0,PERDESAANPERKOTAAN,MAKANAN
296697.0,496173.0,0.5979708690315676,0,PERDESAANPERKOTAAN,MAKANAN
307367.00000000006,556030.9999999999,0.5527875244365872,1,PERKOTAAN,MAKANAN
316590.0,556030.9999999999,0.5693747291068304,1,PERKOTAAN,MAKANAN
328539.0,609145.0,0.5393444910489292,1,PERKOTAAN,MAKANAN
350614.0,609145.0,0.5755838100944767,1,PERKOTAAN,MAKANAN
302894.0,479366.00000000006,0.6318637533742485,5,PERDESAAN,MAKANAN
318487.0,479366.00000000006,0.6643921346111322,5,PERDESAAN,MAKANAN
330525.99999999994,532973.0,0.6201552423856368,5,PERDESAAN,MAKANAN
348420.0,532973.0,0.6537291757743826,5,PERDESAAN,MAKANAN
